sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,n_params,mpath,language,multilingual
It was a nature scene.,It was a panoramic scene.,scene,scene,Same Sense,0.11445741904469331,15,3.714285714,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a nature scene.,It was a panoramic scene.,scene,scene,Same Sense,0.10994551888039916,16,3.714285714,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a nature scene.,It was a panoramic scene.,scene,scene,Same Sense,0.11236897936421697,17,3.714285714,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a nature scene.,It was a panoramic scene.,scene,scene,Same Sense,0.1225079543802613,18,3.714285714,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a nature scene.,It was a panoramic scene.,scene,scene,Same Sense,0.13461007381763712,19,3.714285714,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a nature scene.,It was a panoramic scene.,scene,scene,Same Sense,0.15387238609189413,20,3.714285714,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a nature scene.,It was a panoramic scene.,scene,scene,Same Sense,0.1708087080249513,21,3.714285714,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a nature scene.,It was a panoramic scene.,scene,scene,Same Sense,0.17850500060511576,22,3.714285714,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a nature scene.,It was a panoramic scene.,scene,scene,Same Sense,0.16588002868300544,23,3.714285714,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a nature scene.,It was a panoramic scene.,scene,scene,Same Sense,0.18093319994809653,24,3.714285714,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.0,0,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.06210308279197074,1,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.07753517191835135,2,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.0751968418584571,3,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.09348344147631116,4,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.1544860522279925,5,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.21337227467045095,6,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.2840361219221619,7,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.3685597431109201,8,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.539399374892286,9,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.7479050475846556,10,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.859778489116138,11,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.8701389637265216,12,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.8859110435810531,13,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.847548362365713,14,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.8778422706224932,15,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.847699702874615,16,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.8757364355723779,17,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.8425928751199893,18,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.8508789210188411,19,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.8197897489326974,20,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.7635322269808826,21,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.7055427902435452,22,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.6490952067706579,23,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a circus seal.,seal,seal,Different Sense,0.6234332650623757,24,0.2,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.0,0,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.046676271669735425,1,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.0638859675540302,2,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.06936449335565253,3,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.08448256748647243,4,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.12289280046084561,5,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.18618487420314078,6,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.23670824543184754,7,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.2531942101924127,8,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.28223445077051634,9,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.3082065922694194,10,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.33710075277241713,11,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.35811003994021573,12,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.3625585639419263,13,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.3514061039658727,14,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.3360643452051144,15,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.3342478477879607,16,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.3207591869703803,17,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.2980258307637459,18,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.27124017251084687,19,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.3047140504129895,20,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.28026007591965973,21,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.2885519065122033,22,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.27559951769496305,23,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a trained seal.,seal,seal,Different Sense,0.2091332647464076,24,0.7,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.0,0,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.09267550122555623,1,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.10240254735891141,2,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.11388207728286892,3,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.14970338763278113,4,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.1697548055651329,5,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.22443777143846644,6,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.24915461359822966,7,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.32570595097754895,8,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.45624284398373094,9,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.6832060925771621,10,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.8123483695595047,11,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.8372120245706809,12,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.8375315905938048,13,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.8353236363646162,14,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.842359584610655,15,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.8432691747099383,16,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.8275320621037426,17,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.8082199610600969,18,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.811773100927643,19,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.7977680320985309,20,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.7721844209948996,21,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.7108273180874738,22,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.6361706016141577,23,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a circus seal.,seal,seal,Different Sense,0.5698257851597974,24,0.090909091,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.0,0,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.023661670045387884,1,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.028146677291536415,2,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.04012285301947405,3,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.0637807794959836,4,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.0818056738161328,5,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.14223358621347548,6,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.1614394190087599,7,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.1661213966179681,8,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.16269355831927745,9,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.17163459838777906,10,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.1807501318342669,11,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.20950414737857992,12,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.24179320906553847,13,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.2745715828436812,14,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.30506481571038513,15,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.32701189331386626,16,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.3064202872577363,17,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.2882833129838297,18,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.2591607998669604,19,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.27743922651978903,20,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.26761574010232514,21,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.2491609595149158,22,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.22165849061642262,23,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a certified seal.,It was a trained seal.,seal,seal,Different Sense,0.15207331061051643,24,0.8,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.0,0,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.048825797754245004,1,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.07403929077114257,2,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.07064618127503997,3,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.0800305328288452,4,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.0841824160700122,5,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.08887985846649993,6,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.10620830653556745,7,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.10640019139234147,8,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.12667851089358761,9,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.13222660011163767,10,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.12983364350604,11,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.1292528449472755,12,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.11988812355888356,13,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.14753729332198462,14,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.14904204784797537,15,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.14972942925082522,16,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.13564273324810727,17,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.10368995861066321,18,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.09177495653610634,19,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.08268938212143606,20,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.061719135817544624,21,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.06992437538544016,22,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.08268516622073041,23,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a gold seal.,It was a certified seal.,seal,seal,Same Sense,0.07704970383478194,24,3.411764706,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.0,0,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.06963299649359211,1,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.07847440558186225,2,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.08075882204858953,3,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.08814060591639761,4,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.10631975289586404,5,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.12496707699593024,6,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.12469876415070424,7,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.2307387210747638,8,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.4211796240925426,9,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.6949991373432494,10,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.8170591785041698,11,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.835815531064807,12,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.8208733412866853,13,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.7964567890315739,14,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.7805968534417178,15,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.7419748671297374,16,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.7098053987304586,17,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.6645867428533987,18,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.6768890418498745,19,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.6271047953978839,20,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.5815271553644084,21,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.5215754073023868,22,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.5257877495770844,23,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
It was a circus seal.,It was a trained seal.,seal,seal,Same Sense,0.4640435504192547,24,3.625,8,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.0,0,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.06263163376584291,1,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.09008871762482851,2,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.16430674109040821,3,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.22167520672230934,4,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.21333682522074826,5,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.22353122312833296,6,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.23952205074575372,7,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.27859419524954265,8,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.27851370767632766,9,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.30171595840007304,10,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.29772879431758326,11,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.30079053488565954,12,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.3183170205943904,13,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.3122847578389639,14,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.3165594999539523,15,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.33445037827145185,16,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.31470783716837614,17,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.29008536624155135,18,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.22720584867317029,19,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.17785945197319353,20,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.15739489608965718,21,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.1438146220471519,22,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.14150379999679397,23,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a summons.,serve,served,Different Sense,0.09615824434354814,24,1.777777778,7,8,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a warrant.,serve,served,Different Sense,0.0,0,1.0,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a warrant.,serve,served,Different Sense,0.1038897044343361,1,1.0,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
She served a pie.,She served a warrant.,serve,served,Different Sense,0.12477384598985286,2,1.0,7,7,Original,58724864,albert/albert-xlarge-v2,english,No
