Unnamed: 0,List,Word,Same_sense,Sentence_1,Sentence_2,Sense_id_s1,Sense_id_s2,Gender_s1,Gender_s2,mean_relatedness,sd_relatedness,median_relatedness,count,sentence1,sentence2,same
426,6,colonia,Different Sense,Era una colonia fragante,Era una colonia oprimida,1,2,female,female,1.8,0.918936583472681,1.5,10,Era una colonia fragante.,Era una colonia oprimida.,Different Sense
427,6,colonia,Same Sense,Era una colonia sutil,Era una colonia de hombre,1,1,female,female,3.9,1.59513148186739,4.5,10,Era una colonia sutil.,Era una colonia de hombre.,Same Sense
428,6,compañía,Different Sense,Le gustó la compañía financiera,Le gustó la compañía teatral,1,2,female,female,2.9,1.3703203194063,3.0,10,Le gustó la compañía financiera.,Le gustó la compañía teatral.,Different Sense
429,6,compás,Same Sense,Él navegaba con el compás,Él observaba el compás,1,1,male,male,2.4,1.34989711542111,2.5,10,Él navegaba con el compás.,Él observaba el compás.,Same Sense
430,6,corte,Different Sense,Le gustó la corte noble,Le gustó el corte asimétrico,1,3,female,male,1.3,0.483045891539648,1.0,10,Le gustó la corte noble.,Le gustó el corte asimétrico.,Different Sense
431,6,corte,Different Sense,Le gustó la corte noble,Le gustó la corte suprema,1,2,female,female,3.7,1.05934990547138,4.0,10,Le gustó la corte noble.,Le gustó la corte suprema.,Different Sense
432,6,corte,Different Sense,Le gustó la corte real,Le gustó la corte judicial,1,2,female,female,3.5,1.35400640077266,4.0,10,Le gustó la corte real.,Le gustó la corte judicial.,Different Sense
433,6,cuadro,Different Sense,No le gustó el cuadro de síntomas,No le gustó el cuadro barroco,1,2,male,male,1.4,0.699205898780101,1.0,10,No le gustó el cuadro de síntomas.,No le gustó el cuadro barroco.,Different Sense
434,6,cuadro,Different Sense,No le gustó el cuadro diagnóstico,No le gustó el cuadro barroco,1,2,male,male,1.5,0.849836585598797,1.0,10,No le gustó el cuadro diagnóstico.,No le gustó el cuadro barroco.,Different Sense
435,6,cuadro,Same Sense,No le gustó el cuadro antiguo,No le gustó el cuadro barroco,2,2,male,male,4.4,1.07496769977314,5.0,10,No le gustó el cuadro antiguo.,No le gustó el cuadro barroco.,Same Sense
436,6,cubo,Different Sense,Le gustó el cubo tridimensional,Le gustó el cubo de madera,1,2,male,male,3.4,1.17378779077727,3.0,10,Le gustó el cubo tridimensional.,Le gustó el cubo de madera.,Different Sense
437,6,cuerdas,Different Sense,Tenía cuerdas sintéticas,Tenía cuerdas inflamadas,1,3,female,female,1.3,0.483045891539648,1.0,10,Tenía cuerdas sintéticas.,Tenía cuerdas inflamadas.,Different Sense
438,6,cuerdas,Same Sense,Tenía cuerdas fibrosas,Tenía cuerdas sintéticas,1,1,female,female,3.7,1.05934990547138,4.0,10,Tenía cuerdas fibrosas.,Tenía cuerdas sintéticas.,Same Sense
439,6,depresión,Different Sense,Se trataba de una depresión terrestre,Se trataba de una depresión mental,1,2,female,female,1.3,0.483045891539648,1.0,10,Se trataba de una depresión terrestre.,Se trataba de una depresión mental.,Different Sense
440,6,fibra,Same Sense,Carecía fibra nutritiva,Carecía fibra dietética,2,2,female,female,4.2,1.22927259430572,4.5,10,Carecía fibra nutritiva.,Carecía fibra dietética.,Same Sense
441,6,fondo,Different Sense,Estaba en el fondo presupuestario,Estaba en el fondo del cuarto,1,2,male,male,1.6,0.699205898780101,1.5,10,Estaba en el fondo presupuestario.,Estaba en el fondo del cuarto.,Different Sense
442,6,función,Same Sense,Era una función biológica,Era una función social,1,1,female,female,3.1,1.44913767461894,3.0,10,Era una función biológica.,Era una función social.,Same Sense
443,6,gato,Different Sense,Compró el gato peludo,Compró el gato hidraúlico,1,2,male,male,1.0,0.0,1.0,10,Compró el gato peludo.,Compró el gato hidraúlico.,Different Sense
444,6,guardia,Different Sense,Llamó al guardia de seguridad,Llamó a la guardia nacional,1,2,male,female,3.7,1.05934990547138,3.5,10,Llamó al guardia de seguridad.,Llamó a la guardia nacional.,Different Sense
445,6,guardia,Same Sense,Llamó al guardia de seguridad,Llamó al guardia de noche,1,1,male,male,4.8,0.421637021355784,5.0,10,Llamó al guardia de seguridad.,Llamó al guardia de noche.,Same Sense
446,6,guía,Different Sense,Era una guía viajera,Era una guía digital,1,2,female,female,3.0,1.15470053837925,3.0,10,Era una guía viajera.,Era una guía digital.,Different Sense
447,6,guía,Different Sense,Era una guía viajera,Era una guía televisiva,1,2,female,female,3.2,1.22927259430572,3.0,10,Era una guía viajera.,Era una guía televisiva.,Different Sense
448,6,guía,Same Sense,Era una guía digital,Era una guía televisiva,2,2,female,female,2.6,1.07496769977314,3.0,10,Era una guía digital.,Era una guía televisiva.,Same Sense
449,6,hábito,Same Sense,Era un hábito irritante,Era un hábito rutinario,1,1,male,male,4.8,0.421637021355784,5.0,10,Era un hábito irritante.,Era un hábito rutinario.,Same Sense
450,6,llama,Different Sense,Era una llama ardiente,Era una llama peruana,1,2,female,female,1.2,0.421637021355784,1.0,10,Era una llama ardiente.,Era una llama peruana.,Different Sense
451,6,llama,Different Sense,Era una llama brillante,Era una llama lanuda,1,2,female,female,1.4,0.699205898780101,1.0,10,Era una llama brillante.,Era una llama lanuda.,Different Sense
452,6,muñeca,Different Sense,Tenía una muñeca lesionada,Tenía una muñeca plástica,1,2,female,female,1.7,1.05934990547138,1.0,10,Tenía una muñeca lesionada.,Tenía una muñeca plástica.,Different Sense
453,6,muñeca,Same Sense,Tenía una muñeca preciosa,Tenía una muñeca plástica,2,2,female,female,3.7,1.41813649241218,4.0,10,Tenía una muñeca preciosa.,Tenía una muñeca plástica.,Same Sense
454,6,nave,Different Sense,Era una nave marítima,Era una nave católica,1,2,female,female,2.3,1.15950180872841,2.0,10,Era una nave marítima.,Era una nave católica.,Different Sense
455,6,nota,Different Sense,Era una nota aguda,Era una nota decepcionante,1,2,female,female,1.9,1.10050493461461,1.5,10,Era una nota aguda.,Era una nota decepcionante.,Different Sense
456,6,nota,Different Sense,Era una nota desafinada,Era una nota decepcionante,1,2,female,female,1.8,1.03279555898864,1.5,10,Era una nota desafinada.,Era una nota decepcionante.,Different Sense
457,6,nota,Different Sense,Era una nota musical,Era una nota decepcionante,1,2,female,female,1.9,1.19721899973786,1.5,10,Era una nota musical.,Era una nota decepcionante.,Different Sense
458,6,órgano,Different Sense,Tenía un órgano eclesiástico,Tenía un órgano operado,1,2,male,male,1.3,0.674948557710553,1.0,10,Tenía un órgano eclesiástico.,Tenía un órgano operado.,Different Sense
459,6,órgano,Same Sense,Tenía un órgano eclesiástico,Tenía un órgano ceremonial,1,1,male,male,2.8,1.3984117975602,2.0,10,Tenía un órgano eclesiástico.,Tenía un órgano ceremonial.,Same Sense
460,6,palma,Different Sense,Estaba en la palma de coco,Estaba en la palma derecha,1,2,female,female,1.8,0.918936583472681,1.5,10,Estaba en la palma de coco.,Estaba en la palma derecha.,Different Sense
461,6,palma,Different Sense,Estaba en la palma frondosa,Estaba en la palma izquierda,1,2,female,female,1.3,0.483045891539648,1.0,10,Estaba en la palma frondosa.,Estaba en la palma izquierda.,Different Sense
462,6,papa,Different Sense,Era una papa caliente,Era un papa conservador,1,2,female,male,1.0,0.0,1.0,10,Era una papa caliente.,Era un papa conservador.,Different Sense
463,6,papa,Same Sense,Era una papa majada,Era una papa caliente,1,1,female,female,3.2,1.47572957474524,3.5,10,Era una papa majada.,Era una papa caliente.,Same Sense
464,6,pasta,Same Sense,Le gustó la pasta dental,Le gustó la pasta blanqueadora,2,2,female,female,3.9,1.44913767461894,4.5,10,Le gustó la pasta dental.,Le gustó la pasta blanqueadora.,Same Sense
465,6,pastor,Different Sense,Era un pastor eclesiástico,Era un pastor de ovejas,1,2,male,male,2.3,1.25166555703457,2.0,10,Era un pastor eclesiástico.,Era un pastor de ovejas.,Different Sense
466,6,pastor,Same Sense,Era un pastor montuno,Era un pastor de ovejas,2,2,male,male,2.7,0.948683298050514,2.5,10,Era un pastor montuno.,Era un pastor de ovejas.,Same Sense
467,6,pata,Same Sense,Ella vio la pata de la mesa,Ella vio la pata de hierro,1,1,female,female,3.4,1.7763883459299,4.0,10,Ella vio la pata de la mesa.,Ella vio la pata de hierro.,Same Sense
468,6,patrón,Different Sense,Era un patrón exigente,Era un patrón geométrico,1,2,male,male,1.6,0.843274042711568,1.0,10,Era un patrón exigente.,Era un patrón geométrico.,Different Sense
469,6,perfil,Different Sense,Se trataba de un perfil psicológico,Se trataba de un perfil elegante,1,2,male,male,2.8,1.31656117720877,3.0,10,Se trataba de un perfil psicológico.,Se trataba de un perfil elegante.,Different Sense
470,6,perfil,Same Sense,Se trataba de un perfil psicológico,Se trataba de un perfil perturbador,1,1,male,male,3.8,1.22927259430572,4.0,10,Se trataba de un perfil psicológico.,Se trataba de un perfil perturbador.,Same Sense
471,6,periódico,Same Sense,Se trataba de un periódico local,Se trataba de un periódico global,1,1,male,male,4.8,0.421637021355784,5.0,10,Se trataba de un periódico local.,Se trataba de un periódico global.,Same Sense
472,6,prima,Different Sense,Era una prima costosa,Era una prima hermana,1,2,female,female,1.5,1.26929551764398,1.0,10,Era una prima costosa.,Era una prima hermana.,Different Sense
473,6,pupila,Different Sense,Tenía una pupila contraída,Tenía una pupila estudiosa,1,2,female,female,1.9,1.19721899973786,1.5,10,Tenía una pupila contraída.,Tenía una pupila estudiosa.,Different Sense
474,6,químico,Different Sense,Era un químico exitoso,Era un químico orgánico,1,2,male,male,2.8,1.68654808542314,3.0,10,Era un químico exitoso.,Era un químico orgánico.,Different Sense
475,6,químico,Different Sense,Era un químico exitoso,Era un químico tóxico,1,2,male,male,1.9,0.875595035770913,2.0,10,Era un químico exitoso.,Era un químico tóxico.,Different Sense
476,6,revista,Different Sense,Era una revista de belleza,Era una revista brillosa,1,2,female,female,3.4,1.42984070596848,3.5,10,Era una revista de belleza.,Era una revista brillosa.,Different Sense
477,6,revista,Different Sense,Era una revista de belleza,Era una revista estrujada,1,2,female,female,3.8,1.13529242439509,4.0,10,Era una revista de belleza.,Era una revista estrujada.,Different Sense
478,6,rosa,Same Sense,Era una rosa fragante,Era una rosa frágil,1,1,female,female,4.1,0.875595035770913,4.0,10,Era una rosa fragante.,Era una rosa frágil.,Same Sense
479,6,sangre,Same Sense,Él tiene sangre noble,Él tiene sangre real,2,2,female,female,5.0,0.0,5.0,10,Él tiene sangre noble.,Él tiene sangre real.,Same Sense
480,6,semilla,Different Sense,Era una semilla cultural,Era una semilla germinada,1,2,female,female,1.9,0.737864787372622,2.0,10,Era una semilla cultural.,Era una semilla germinada.,Different Sense
481,6,serie,Different Sense,Se trataba de una serie televisiva,Se trataba de una serie matemática,1,2,female,female,1.9,1.10050493461461,1.5,10,Se trataba de una serie televisiva.,Se trataba de una serie matemática.,Different Sense
482,6,sirena,Different Sense,Era una sirena mitológica,Era una sirena ruidosa,1,2,female,female,1.7,0.823272602348565,1.5,10,Era una sirena mitológica.,Era una sirena ruidosa.,Different Sense
483,6,sueño,Different Sense,Él abandonó su sueño,Él moría de sueño,1,2,male,male,1.9,1.19721899973786,1.5,10,Él abandonó su sueño.,Él moría de sueño.,Different Sense
484,6,tabla,Different Sense,Le gustó la tabla de madera,Le gustó la tabla de juego,1,2,female,female,2.6,0.843274042711568,3.0,10,Le gustó la tabla de madera.,Le gustó la tabla de juego.,Different Sense
485,6,taco,Different Sense,Le gustó el taco delicioso,Le gustó el taco del zapato,1,2,male,male,1.2,0.421637021355784,1.0,10,Le gustó el taco delicioso.,Le gustó el taco del zapato.,Different Sense
486,6,tecla,Same Sense,Tocó la tecla desafinada,Tocó la tecla afinada,2,2,female,female,4.4,1.34989711542111,5.0,10,Tocó la tecla desafinada.,Tocó la tecla afinada.,Same Sense
487,6,título,Different Sense,Le gustó el título halagador,Le gustó el título propietario,1,3,male,male,2.7,1.15950180872841,3.0,10,Le gustó el título halagador.,Le gustó el título propietario.,Different Sense
488,6,título,Different Sense,Le gustó el título profesional,Le gustó el título del libro,1,2,male,male,2.4,1.42984070596848,2.0,10,Le gustó el título profesional.,Le gustó el título del libro.,Different Sense
489,7,algodón,Different Sense,Evaluó el algodón cultivado,Evaluó el algodón caramelizado,1,2,male,male,2.15384615384615,1.34450448407296,2.0,13,Evaluó el algodón cultivado.,Evaluó el algodón caramelizado.,Different Sense
490,7,arte,Different Sense,Se trataba del arte de guerra,Se trataba del arte renacentista,1,2,male,male,3.07692307692308,1.32045058354705,4.0,13,Se trataba del arte de guerra.,Se trataba del arte renacentista.,Different Sense
491,7,arte,Different Sense,Se trataba del arte de mentir,Se trataba del arte renacentista,1,2,male,male,1.84615384615385,1.06818801763811,1.0,13,Se trataba del arte de mentir.,Se trataba del arte renacentista.,Different Sense
492,7,banco,Different Sense,Era un banco exitoso,Era un banco plástico,1,2,male,male,1.53846153846154,0.967417922046845,1.0,13,Era un banco exitoso.,Era un banco plástico.,Different Sense
493,7,baño,Different Sense,Disfrutó el baño frío,Disfrutó el baño privado,1,2,male,male,3.23076923076923,1.53589529557661,3.0,13,Disfrutó el baño frío.,Disfrutó el baño privado.,Different Sense
494,7,calle,Same Sense,Condujo en la calle asfaltada,Condujo en la calle resbalosa,2,2,female,female,4.84615384615385,0.554700196225229,5.0,13,Condujo en la calle asfaltada.,Condujo en la calle resbalosa.,Same Sense
495,7,cámara,Different Sense,Se trataba de la cámara gubernamental,Se trataba de la cámara remodelada,1,3,female,female,2.69230769230769,1.60128153805087,2.0,13,Se trataba de la cámara gubernamental.,Se trataba de la cámara remodelada.,Different Sense
496,7,capa,Different Sense,Se trataba de la capa de superhéroe,Se trataba de la capa atmosférica,1,2,female,female,1.30769230769231,0.630425171956115,1.0,13,Se trataba de la capa de superhéroe.,Se trataba de la capa atmosférica.,Different Sense
497,7,capa,Different Sense,Se trataba de la capa de tela,Se trataba de la capa atmosférica,1,2,female,female,1.46153846153846,0.776250025806185,1.0,13,Se trataba de la capa de tela.,Se trataba de la capa atmosférica.,Different Sense
498,7,capa,Same Sense,Se trataba de la capa atmosférica,Se trataba de la capa de ozono,2,2,female,female,4.92307692307692,0.277350098112615,5.0,13,Se trataba de la capa atmosférica.,Se trataba de la capa de ozono.,Same Sense
499,7,cima,Different Sense,Estaba en la cima de la montaña,Estaba en la cima de su carrera,1,2,female,female,3.23076923076923,1.36344209960466,4.0,13,Estaba en la cima de la montaña.,Estaba en la cima de su carrera.,Different Sense
500,7,cinta,Same Sense,Usó la cinta rosada,Usó la cinta decorativa,2,2,female,female,4.69230769230769,0.630425171956115,5.0,13,Usó la cinta rosada.,Usó la cinta decorativa.,Same Sense
501,7,clave,Different Sense,Era la clave de sol,Era la clave al caso,1,2,female,female,1.23076923076923,0.438529009653515,1.0,13,Era la clave de sol.,Era la clave al caso.,Different Sense
502,7,clave,Same Sense,Era la clave musical,Era la clave de sol,1,1,female,female,4.69230769230769,1.10940039245046,5.0,13,Era la clave musical.,Era la clave de sol.,Same Sense
503,7,colonia,Different Sense,Era una colonia de hombre,Era una colonia abandonada,1,2,female,female,1.23076923076923,0.832050294337844,1.0,13,Era una colonia de hombre.,Era una colonia abandonada.,Different Sense
504,7,colonia,Different Sense,Era una colonia sutil,Era una colonia abandonada,1,2,female,female,1.76923076923077,1.48064435037847,1.0,13,Era una colonia sutil.,Era una colonia abandonada.,Different Sense
505,7,colonia,Different Sense,Era una colonia sutil,Era una colonia bacteriana,1,3,female,female,1.53846153846154,0.877058019307029,1.0,13,Era una colonia sutil.,Era una colonia bacteriana.,Different Sense
506,7,compañía,Different Sense,Le gustó la compañía de inversiones,Le gustó la compañía teatral,1,2,female,female,3.23076923076923,1.48064435037847,4.0,13,Le gustó la compañía de inversiones.,Le gustó la compañía teatral.,Different Sense
507,7,compás,Different Sense,Él observaba el compás,Él cantaba al compás,1,2,male,male,1.76923076923077,1.09192842819834,1.0,13,Él observaba el compás.,Él cantaba al compás.,Different Sense
508,7,cordón,Same Sense,Se trataba de un cordón umbilical,Se trataba de un cordón biológico,2,2,male,male,4.15384615384615,1.21423184538991,5.0,13,Se trataba de un cordón umbilical.,Se trataba de un cordón biológico.,Same Sense
509,7,corte,Different Sense,Le gustó la corte judicial,Le gustó el corte asimétrico,2,3,female,male,1.07692307692308,0.277350098112615,1.0,13,Le gustó la corte judicial.,Le gustó el corte asimétrico.,Different Sense
510,7,corte,Different Sense,Le gustó la corte real,Le gustó el corte asimétrico,1,3,female,male,1.07692307692308,0.277350098112615,1.0,13,Le gustó la corte real.,Le gustó el corte asimétrico.,Different Sense
511,7,corte,Different Sense,Le gustó la corte real,Le gustó la corte suprema,1,2,female,female,3.92307692307692,1.55250005161237,5.0,13,Le gustó la corte real.,Le gustó la corte suprema.,Different Sense
512,7,corteza,Different Sense,Estaba en la corteza geológica,Estaba en la corteza cerebral,1,3,female,female,2.07692307692308,1.3821202589704,1.0,13,Estaba en la corteza geológica.,Estaba en la corteza cerebral.,Different Sense
513,7,corteza,Different Sense,Estaba en la corteza terrestre,Estaba en la corteza prefrontal,1,3,female,female,1.69230769230769,1.03155347127648,1.0,13,Estaba en la corteza terrestre.,Estaba en la corteza prefrontal.,Different Sense
514,7,cuadro,Different Sense,No le gustó el cuadro clíninco,No le gustó el cuadro antiguo,1,2,male,male,1.84615384615385,1.21423184538991,1.0,13,No le gustó el cuadro clíninco.,No le gustó el cuadro antiguo.,Different Sense
515,7,fibra,Different Sense,Carecía fibra nutritiva,Carecía fibra muscular,2,3,female,female,2.38461538461538,1.60926802918084,2.0,13,Carecía fibra nutritiva.,Carecía fibra muscular.,Different Sense
516,7,fondo,Same Sense,Estaba en el fondo marino,Estaba en el fondo del cuarto,2,2,male,male,3.30769230769231,1.31558702896054,3.0,13,Estaba en el fondo marino.,Estaba en el fondo del cuarto.,Same Sense
517,7,fortuna,Different Sense,Fue una fortuna financiera,Fue una fortuna inesperada,1,2,female,female,3.30769230769231,1.43669849450139,3.0,13,Fue una fortuna financiera.,Fue una fortuna inesperada.,Different Sense
518,7,frase,Different Sense,Le gustó la frase melódica,Le gustó la frase lírica,1,2,female,female,4.15384615384615,1.34450448407296,5.0,13,Le gustó la frase melódica.,Le gustó la frase lírica.,Different Sense
519,7,función,Same Sense,Era una función lineal,Era una función matemática,2,2,female,female,4.23076923076923,1.16575055606865,5.0,13,Era una función lineal.,Era una función matemática.,Same Sense
520,7,guía,Different Sense,Era una guía turística,Era una guía digital,1,2,female,female,3.15384615384615,1.46322439872551,3.0,13,Era una guía turística.,Era una guía digital.,Different Sense
521,7,hoja,Different Sense,Era una hoja de papel,Era una hoja verdosa,1,2,female,female,2.76923076923077,1.53589529557661,3.0,13,Era una hoja de papel.,Era una hoja verdosa.,Different Sense
522,7,hoja,Same Sense,Era una hoja de árbol,Era una hoja verdosa,2,2,female,female,4.53846153846154,0.660225291773525,5.0,13,Era una hoja de árbol.,Era una hoja verdosa.,Same Sense
523,7,naranja,Different Sense,Era una naranja madura,Era un naranja brillante,1,2,female,male,3.07692307692308,1.75411603861406,3.0,13,Era una naranja madura.,Era un naranja brillante.,Different Sense
524,7,naranja,Same Sense,Era un naranja oscuro,Era un naranja brillante,2,2,male,male,4.46153846153846,1.19828937903056,5.0,13,Era un naranja oscuro.,Era un naranja brillante.,Same Sense
525,7,nave,Different Sense,Era una nave marítima,Era una nave sagrada,1,2,female,female,3.0,1.73205080756888,4.0,13,Era una nave marítima.,Era una nave sagrada.,Different Sense
526,7,nota,Different Sense,Era una nota aguda,Era una nota satisfactoria,1,2,female,female,2.23076923076923,1.23516841994969,3.0,13,Era una nota aguda.,Era una nota satisfactoria.,Different Sense
527,7,nota,Different Sense,Era una nota desafinada,Era una nota académica,1,2,female,female,1.23076923076923,0.599144689515278,1.0,13,Era una nota desafinada.,Era una nota académica.,Different Sense
528,7,nota,Same Sense,Era una nota decepcionante,Era una nota satisfactoria,2,2,female,female,4.46153846153846,1.05003052458683,5.0,13,Era una nota decepcionante.,Era una nota satisfactoria.,Same Sense
529,7,ola,Same Sense,Se trataba de una ola marítima,Se trataba de una ola navegable,1,1,female,female,4.69230769230769,0.630425171956115,5.0,13,Se trataba de una ola marítima.,Se trataba de una ola navegable.,Same Sense
530,7,palma,Same Sense,Estaba en la palma frondosa,Estaba en la palma de coco,1,1,female,female,3.69230769230769,1.31558702896054,4.0,13,Estaba en la palma frondosa.,Estaba en la palma de coco.,Same Sense
531,7,papa,Different Sense,Era una papa caliente,Era un papa jesuita,1,2,female,male,1.0,0.0,1.0,13,Era una papa caliente.,Era un papa jesuita.,Different Sense
532,7,papa,Same Sense,Era un papa jesuita,Era un papa comprensivo,2,2,male,male,3.38461538461538,1.66024403519792,4.0,13,Era un papa jesuita.,Era un papa comprensivo.,Same Sense
533,7,parque,Different Sense,Visitó el parque de diversiones,Visitó el parque forestal,1,2,male,male,3.07692307692308,1.32045058354705,3.0,13,Visitó el parque de diversiones.,Visitó el parque forestal.,Different Sense
534,7,pasta,Different Sense,Le gustó la pasta caliente,Le gustó la pasta dental,1,2,female,female,1.0,0.0,1.0,13,Le gustó la pasta caliente.,Le gustó la pasta dental.,Different Sense
535,7,pasta,Same Sense,Le gustó la pasta italiana,Le gustó la pasta caliente,1,1,female,female,4.69230769230769,0.630425171956115,5.0,13,Le gustó la pasta italiana.,Le gustó la pasta caliente.,Same Sense
536,7,pata,Different Sense,Ella vio la pata de hierro,Ella vio la pata peluda,1,2,female,female,3.15384615384615,1.46322439872551,4.0,13,Ella vio la pata de hierro.,Ella vio la pata peluda.,Different Sense
537,7,patrón,Different Sense,Era un patrón exigente,Era un patrón complicado,1,2,male,male,3.61538461538462,1.44559454541846,4.0,13,Era un patrón exigente.,Era un patrón complicado.,Different Sense
538,7,patrón,Different Sense,Era un patrón orgulloso,Era un patrón geométrico,1,2,male,male,1.38461538461538,0.960768922830523,1.0,13,Era un patrón orgulloso.,Era un patrón geométrico.,Different Sense
539,7,perfil,Different Sense,Se trataba de un perfil perturbador,Se trataba de un perfil fotogénico,1,2,male,male,2.92307692307692,1.65637850251377,2.0,13,Se trataba de un perfil perturbador.,Se trataba de un perfil fotogénico.,Different Sense
540,7,perfil,Same Sense,Se trataba de un perfil fotogénico,Se trataba de un perfil elegante,2,2,male,male,3.84615384615385,1.14354374979373,4.0,13,Se trataba de un perfil fotogénico.,Se trataba de un perfil elegante.,Same Sense
541,7,periódico,Different Sense,Se trataba de un periódico global,Se trataba de un periódico estrujado,1,2,male,male,3.84615384615385,1.2810252304407,4.0,13,Se trataba de un periódico global.,Se trataba de un periódico estrujado.,Different Sense
542,7,pico,Different Sense,Dibujó el pico montuno,Dibujó el pico del ave,1,2,male,male,2.30769230769231,1.43669849450139,2.0,13,Dibujó el pico montuno.,Dibujó el pico del ave.,Different Sense
543,7,pieza,Different Sense,Le gustó la pieza musical,Le gustó la pieza contemporánea,1,3,female,female,4.0,1.29099444873581,4.0,13,Le gustó la pieza musical.,Le gustó la pieza contemporánea.,Different Sense
544,7,planta,Different Sense,Estaba en la planta tropical,Estaba en la planta izquierda,1,3,female,female,1.07692307692308,0.277350098112615,1.0,13,Estaba en la planta tropical.,Estaba en la planta izquierda.,Different Sense
545,7,pluma,Different Sense,Tenía una pluma silvestre,Tenía una pluma fuente,1,2,female,female,1.92307692307692,1.18754217199071,2.0,13,Tenía una pluma silvestre.,Tenía una pluma fuente.,Different Sense
546,7,pluma,Same Sense,Tenía una pluma silvestre,Tenía una pluma albina,1,1,female,female,4.07692307692308,1.11516355015296,4.0,13,Tenía una pluma silvestre.,Tenía una pluma albina.,Same Sense
547,7,posición,Different Sense,Estaba en una posición sentada,Estaba en una posición oportuna,1,2,female,female,2.38461538461538,1.66024403519792,1.0,13,Estaba en una posición sentada.,Estaba en una posición oportuna.,Different Sense
548,7,prima,Different Sense,Era una prima anual,Era una prima hermana,1,2,female,female,1.07692307692308,0.277350098112615,1.0,13,Era una prima anual.,Era una prima hermana.,Different Sense
549,7,prima,Different Sense,Era una prima costosa,Era una prima atenta,1,2,female,female,1.61538461538462,0.960768922830523,1.0,13,Era una prima costosa.,Era una prima atenta.,Different Sense
550,7,químico,Same Sense,Era un químico negligente,Era un químico exitoso,1,1,male,male,4.61538461538461,0.869718492622904,5.0,13,Era un químico negligente.,Era un químico exitoso.,Same Sense
551,7,red,Same Sense,Era una red pesquera,Era una red de cuerda,2,2,female,female,4.53846153846154,0.518874521662771,5.0,13,Era una red pesquera.,Era una red de cuerda.,Same Sense
552,7,redada,Different Sense,Fue una redada en el río,Fue una redada policiaca,1,2,female,female,2.23076923076923,1.01273936708367,2.0,13,Fue una redada en el río.,Fue una redada policiaca.,Different Sense
553,7,redada,Different Sense,Fue una redada pesquera,Fue una redada policiaca,1,2,female,female,1.76923076923077,1.23516841994969,1.0,13,Fue una redada pesquera.,Fue una redada policiaca.,Different Sense
554,7,resistencia,Different Sense,Se trataba de una resistencia eléctrica,Se trataba de una resistencia política,1,2,female,female,1.38461538461538,0.869718492622904,1.0,13,Se trataba de una resistencia eléctrica.,Se trataba de una resistencia política.,Different Sense
555,7,revista,Same Sense,Era una revista de belleza,Era una revista deportiva,1,1,female,female,4.84615384615385,0.554700196225229,5.0,13,Era una revista de belleza.,Era una revista deportiva.,Same Sense
556,7,rosa,Different Sense,Era una rosa fragante,Era un rosa tenue,1,2,female,male,2.92307692307692,1.4978617237882,3.0,13,Era una rosa fragante.,Era un rosa tenue.,Different Sense
557,7,rosa,Different Sense,Era una rosa frágil,Era un rosa claro,1,2,female,male,1.76923076923077,1.23516841994969,1.0,13,Era una rosa frágil.,Era un rosa claro.,Different Sense
558,7,semilla,Different Sense,Era una semilla educativa,Era una semilla sembrada,1,2,female,female,1.84615384615385,1.21423184538991,1.0,13,Era una semilla educativa.,Era una semilla sembrada.,Different Sense
559,7,semilla,Same Sense,Era una semilla educativa,Era una semilla cultural,1,1,female,female,4.0,1.52752523165195,5.0,13,Era una semilla educativa.,Era una semilla cultural.,Same Sense
560,7,serie,Different Sense,Se trataba de una serie animada,Se trataba de una serie numérica,1,2,female,female,1.76923076923077,1.16575055606865,1.0,13,Se trataba de una serie animada.,Se trataba de una serie numérica.,Different Sense
561,7,sierra,Same Sense,Era una sierra forestada,Era una sierra nevada,2,2,female,female,4.61538461538461,0.869718492622904,5.0,13,Era una sierra forestada.,Era una sierra nevada.,Same Sense
562,7,sirena,Different Sense,Era una sirena mitológica,Era una sirena policíaca,1,2,female,female,1.0,0.0,1.0,13,Era una sirena mitológica.,Era una sirena policíaca.,Different Sense
563,7,sirena,Same Sense,Era una sirena policíaca,Era una sirena ruidosa,2,2,female,female,4.0,1.35400640077266,5.0,13,Era una sirena policíaca.,Era una sirena ruidosa.,Same Sense
564,7,tecla,Same Sense,Tocó la tecla del ordenador,Tocó la tecla espaciadora,1,1,female,female,4.92307692307692,0.277350098112615,5.0,13,Tocó la tecla del ordenador.,Tocó la tecla espaciadora.,Same Sense
565,7,título,Different Sense,Le gustó el título del libro,Le gustó el título legal,2,3,male,male,2.38461538461538,1.66024403519792,2.0,13,Le gustó el título del libro.,Le gustó el título legal.,Different Sense
566,7,título,Different Sense,Le gustó el título del poema,Le gustó el título legal,2,3,male,male,2.23076923076923,1.36344209960466,2.0,13,Le gustó el título del poema.,Le gustó el título legal.,Different Sense
567,7,vela,Different Sense,Ella vio la vela del barco,Ella vio la vela de cera,1,2,female,female,1.07692307692308,0.277350098112615,1.0,13,Ella vio la vela del barco.,Ella vio la vela de cera.,Different Sense
568,7,vela,Same Sense,Ella vio la vela del barco,Ella vio la vela de lona,1,1,female,female,4.23076923076923,0.926808695996298,5.0,13,Ella vio la vela del barco.,Ella vio la vela de lona.,Same Sense
569,7,volumen,Same Sense,Aumentó el volumen de la voz,Aumentó el volumen de la bocina,2,2,male,male,4.38461538461539,1.50213523239762,5.0,13,Aumentó el volumen de la voz.,Aumentó el volumen de la bocina.,Same Sense
